HouseholdID	CountryID	MPAID	SettlementID	InterviewYear	YearsResident	TimeMarket	PaternalEthnicity	Religion	PrimaryLivelihood	SecondaryLivelihood	TertiaryLivelihood	FreqFish	FreqSaleFish	PercentIncomeFish	FreqEatFish	PercentProteinFish	MajorFishTechnique	EconomicStatusTrend	EconomicStatusReason	EconomicStatusReasonEnglish	AssetCar	AssetTruck	AssetCarTruck	AssetBicycle	AssetMotorcycle	AssetBoatNoMotor	AssetBoatOutboard	AssetBoatInboard	AssetLandlinePhone	AssetCellPhone	AssetPhoneCombined	AssetTV	AssetRadio	AssetStereo	AssetCD	AssetDVD	AssetEntertain	AssetSatellite	AssetGenerator	CookingFuel	HouseholdDeath	HouseholdBirth	FSNotEnough	FSDidNotLast	FSBalancedDiet	FSAdultSkip	FSFreqAdultSkip	FSEatLess	FSHungry	FSChildPortion	FSLowCostFood	FSChildSkip	FSFreqChildSkip	FSNoMealChild	RightsAccess	RightsHarvest	RightsManage	RightsExclude	RightsTransfer	SocialConflict	MarineGroup	NumberMarineGroup	OtherGroup	NumberOtherGroup	VoteDistrict	VoteNational	NumLocalThreat	NumGlobalThreat	NumLocalAction	NumGlobalAction	PlaceHappy	PlaceFavourite	PlaceMiss	PlaceBest	PlaceFishHere	PlaceBeMyself
449	360	4	39	2011	49	10	Biak raja ampat	1	1	3	998	4	2	2	5	4	1	4	"Harga kopra tahun ini baik dibandingkan dengan tahun lalu. Tahun ini harga kopra Rp. 5.000,- sedangkan tahun lalu Rp. 2.000,-"	"Copra prices this year better than last year. This year the price of copra Rp. 5000, - whereas last year's Rp. 2000, -"	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	3	2	0	994	1	0	0	2	0	994	3	1	1	0	0	0	3	0		1		1	1	2	1	0	0	4	5	5	5	4	5
450	360	4	39	2011	48	10	Biak raja ampat	1	1	3	998	2	4	2	5	4	1	2	Karena fokus ke pembangunan Gereja jadi kurang mencari/melaut	Because the focus to the development of the Church became less searching / fishing	0	0	0	0	0	4	3	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	3	3	1	1	3	0	0	0	3	0	994	1	1	1	0	0	0	4	0		0		1	1	1	1	0	0	4	4	4	4	4	5
451	360	4	39	2011	51	3	Biak beser	1	1	3	998	4	1	1	5	4	1	2	Tergantung hasil dan harga kopra	Depending on the results and the price of copra	0	0	0	0	0	1	0	0	0	0	0	1	0	2	1	0	3	0	1	3	1	0	2	2	2	1	2	0	0	998	998	998	994	998	1	1	1	1	0	4	1		1		1	1	2	3	1	2	4	4	4	4	4	4
452	360	4	39	2011	36	21	Biak beser	1	3	1	998	5	3	4	5	4	1	2	Penghasilan menurun di tahun ini	Income declined in this	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	1	2	1	1	1	0	1	1	1	1	2	1	1	0	0	0	4	0		1		0	1	0	1	0	0	4	4	5	4	4	4
453	360	4	39	2011	11	6	Biak beser	1	1	3	998	4	1	1	4	4	1	4	Penghasilan kopra meningkat tahun ini	Copra income increased this year	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	3	0	0	3	3	2	0	994	0	0	0	3	0	994	3	1	0	1	1	1	4	1		1		1	1	1	3	1	1	5	4	5	5	5	4
454	360	4	39	2011	49	24	Biak raja ampat	1	1	3	998	5	1	1	4	3	1	3	Karena anak sekolah (di UNIPA). Tidak mencari karena ada Pembangunan Gereja.	Because of school children (in UNIPA). Not looking for any development of the Church.	0	0	0	0	0	2	0	0	0	0	0	1	1	1	1	0	3	0	1	3	0	0	1	3	2	0	994	0	0	0	2	0	994	3	1	1	1	1	0	2	1		1		1	1	1	1	3	1	5	4	4	4	4	5
455	360	4	40	2011	30	16	Biak Beser	1	1	3	7	5	1	1	4	3	1	3	Usaha begitu-begitu saja jadi tidak ada perubahan apa-apa. Usaha untuk makan saja	Efforts of so-so only so nothing changes anything. Effort to eat only	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	1	1	0	994	0	0	0	1	0	994	3	1	1	0	0	0	2	0		0		1	1	1	1	0	0	5	4	4	4	4	4
456	360	4	40	2011	21	6	Biak Beser	1	1	3	998	4	3	4	4	4	1	2	Kurang mencari dilaut karena menjadi majelis	Less search at sea for a panel of	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	2	2	0	994	0	0	1	2	1	3	3	1	1	1	1	1	4	1		1		1	1	1	3	0	4	4	4	4	4	4	4
457	360	4	40	2011	28	16	Biak Beser	1	1	2	3	5	1	1	4	4	1	5	Hasil Coklat Lebih meningkat pendapatannya. Bisa 1.000.000-2.000.000	More chocolate increased earnings results. Can 1000000-2000000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	2	3	1	0	994	1	0	0	2	0	994	3	1	1	0	0	0	5	0		1		1	1	1	3	0	3	4	4	4	4	4	4
458	360	4	40	2011	67	11	Biak Beser	1	1	3	998	1	1	1	5	2	1	3	Pendapatan/hasil tahun lalu sama dengan tahun ini	Income / outcome of last year with this year	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	3	1	0	994	0	1	998	998	998	994	998	1	0	1	0	0	3	1		0		1	1	1	1	0	0	5	5	5	4	3	5
459	360	4	40	2011	51	24	Biak Beser	1	1	996	998	994	994	994	994	994	994	4	"Hasil kopra dan Coklat meningkat, walaupun harga coklat dan copra menurun dibandingkan dengan tahun lalu, sekarang juga bekerja di LSM jadi ada tambahan Honor sedikit."	"Copra and Cocoa improved results, although cocoa and copra prices declined compared with last year, is now also working in NGOs so there is little additional Honor."	0	0	0	0	0	2	0	0	0	0	0	2	0	0	2	0	2	0	1	3	0	0	2	2	2	1	3	0	0	0	1	0	994	3	1	0	1	1	0	4	1		1		1	1	1	1	1	1	4	4	4	4	2	5
460	360	4	40	2011	32	8	Biak Beser	1	1	3	998	5	1	1	4	2	1	4	karena saya baru diangkat menjadi aparat desa jadi honor saya dapat membantu untuk kebutuhan keluarga.	I was appointed as the new village so I can help to honor the family's needs.	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	2	1	1	3	1	0	1	1	1	3	3	1	1	1	0	0	3	0		1		1	1	1	1	0	0	4	5	5	4	3	5
461	360	4	40	2011	52	16	Biak Beser	1	1	3	998	4	3	2	4	4	1	2	Pendapatan hanya unuk biaya anak-anak sekolah	Income only for pushing the cost of school children	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	3	3	2	0	994	0	0	0	3	0	994	3	1	1	0	0	0	4	0		1		1	1	1	2	0	0	4	4	4	4	4	4
462	360	4	40	2011	33	9	Biak Beser	1	1	3	998	4	1	1	5	4	1	4	999	999	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	3	2	0	994	0	0	998	998	998	994	998	1	1	0	0	0	2	0		1		1	1	1	0	0	0	4	4	4	4	4	4
463	360	4	40	2011	31	11	Biak Beser	1	2	3	998	3	1	1	3	2	1	2	"Karena tidak ada bantuan khususnya untuk perumahan, dan  harga Kopra menurun, tahun lalu 4.500 tahun ini turun 2.500"	"Since there is no particular assistance for housing, and copra prices declined, year 2500, down 4,500 years"	0	0	0	0	0	1	4	0	0	0	0	0	0	1	2	1	4	0	2	3	0	0	2	2	3	0	994	0	1	1	2	0	994	2	1	1	0	0	0	4	1		0		1	1	1	1	0	0	4	4	4	4	3	4
464	360	4	40	2011	76	997	Biak Beser	1	1	3	998	3	1	1	3	2	1	3	Karena Pencarian tidak Berubah	Because the search does not Changed	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	1	1	1	2	1	1	997	997	0	994	3	1	1	0	0	0	997	0		0		1	1	0	0	0	0	4	4	4	4	4	4
465	360	4	40	2011	60	18	Biak Beser	1	1	996	3	5	1	1	5	4	1	4	Karena ada Penghasilan dari perusahaan Siput	Because there is income from the company Snail	0	0	0	0	0	1	0	0	1	0	1	1	1	2	0	1	4	1	1	3	0	1	3	3	3	1	3	1	0	0	1	0	994	3	1	1	1	1	0	4	0		1		1	1	1	2	1	0	4	4	4	5	3	4
466	360	4	40	2011	26	15	Biak Beser	1	1	3	998	4	1	1	4	4	1	3	Tergantung mata pencaharian	Livelihoods depend	0	0	0	0	0	1	1	0	1	0	1	1	0	2	0	1	3	0	0	3	0	0	2	3	2	1	3	1	0	0	3	0	994	3	1	1	0	0	0	4	0		1		1	1	1	0	0	0	4	4	4	4	4	4
467	360	4	40	2011	49	16	Biak Beser	1	1	3	998	3	1	1	3	2	1	2	Tergantung dari usaha/kerajinan dan kemauan untuk bekerja. Tergantung dari harga kopra dan juga harga coklat.	Depending on the business / craft and a willingness to work. Depending on the price of copra and cocoa prices.	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0	3	0	0	2	3	1	1	2	0	0	0	3	0	994	3	1	1	1	0	0	3	0		1		1	1	0	0	0	0	4	3	4	5	3	5
468	360	4	40	2011	31	24	Biak Beser	1	1	2	996	3	3	2	3	2	1	4	"Ada pekerjaan tambahan, Bantuan dari pemerintah"	"There is additional work, assistance from government"	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	3	0	0	3	3	2	0	994	1	0	1	2	0	994	3	1	1	1	1	0	2	1		0		1	1	1	1	1	1	4	4	4	4	4	4
469	360	4	40	2011	34	21	Ternate	1	1	3	998	5	1	1	5	4	1	997	997	997	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	3	0	0	1	2	2	0	994	1	0	0	2	0	994	3	1	1	0	0	0	997	0		1		1	1	1	0	0	0	4	4	5	4	5	4
470	360	4	40	2011	30	12	Biak Beser	1	1	3	998	5	3	4	5	4	1	2	"Karena tidak setiap hari keluar mencari, karena ada kegiatan lain"	"Because not every day to find out, because there are other activities"	0	0	0	0	0	1	2	0	0	0	0	1	0	0	1	1	2	0	1	3	0	0	1	1	1	0	994	0	0	0	3	0	994	3	1	1	1	0	0	3	1		1		1	1	1	2	3	2	4	4	4	4	4	4
471	360	4	40	2011	14	12	Biak Beser	1	1	3	996	5	1	1	4	4	1	2	Karena mata pencarian kurang dan tidak bisa menghasilkan uang yang lebih.	Due to lack of livelihood and can not generate more money.	0	0	0	0	0	1	1	0	0	0	0	0	0	2	1	1	4	0	0	3	0	0	2	2	2	1	3	1	0	1	3	0	994	3	1	1	0	0	0	5	0		1		1	1	1	2	0	0	4	4	5	4	4	4
472	360	4	40	2011	30	20	Biak Beser	1	7	1	3	4	1	1	4	4	1	4	Segala kebutuhan bisa dipenuhi	All the needs can be met	0	0	0	1	0	0	2	0	2	0	2	1	1	0	1	0	2	0	0	3	0	0	1	3	2	1	3	0	0	0	2	0	994	3	1	1	1	1	0	5	0		1		1	1	1	2	0	1	4	4	5	4	4	5
473	360	4	40	2011	18	13	Biak Beser	1	1	3	998	3	3	2	5	4	1	4	beberapa saat ini ada permintaan dari TNC makanya ada sedikit lebih baik.	currently there are several requests from the TNC is why there is a little better.	0	0	0	0	0	1	3	0	0	0	0	1	1	1	1	1	4	0	0	3	0	1	3	3	2	0	994	0	0	0	3	0	994	3	1	1	0	0	0	4	0		1		1	1	1	1	2	0	4	4	4	3	4	4
474	360	4	40	2011	45	24	Biak Beser	1	1	3	998	5	3	3	5	3	1	4	Karena tahun ini kelapa berbuah banyak dan harga kopra yang sedikit baik.	Because this year will bear much fruit and coconut copra prices are a little better.	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	2	0	1	3	0	0	3	1	1	0	994	1	1	1	2	1	2	3	1	1	0	0	0	2	0		0		1	1	1	1	0	0	4	4	4	4	4	4
475	360	4	40	2011	1	12	Biak Beser	1	7	1	3	3	1	1	5	4	1	3	Tergantung pekerjaan Sampingan	Outside of work depending	0	0	0	0	0	1	3	0	2	0	2	0	0	2	2	0	4	0	1	3	0	0	3	3	2	0	994	0	0	0	3	0	994	3	1	1	0	0	0	4	0		1		1	1	1	0	3	0	4	4	4	4	3	3
476	360	4	40	2011	50	6	Biak Beser	1	1	3	998	4	1	1	1	2	1	4	"karena sekarang hasil kebun baik, setiap hari mengambil hasil kebun."	"well now that the garden, every day to take the garden."	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	3	1	1	2	1	1	998	1	0	994	3	1	1	0	0	0	3	0		0		1	1	1	1	1	0	4	4	4	4	2	5
477	360	4	40	2011	47	7	Biak Beser	1	1	3	998	3	3	2	3	2	1	2	Belum mencari	Not to seek	0	0	0	0	0	3	2	0	0	0	0	1	1	0	0	0	1	0	0	3	0	0	3	3	2	0	994	1	1	0	2	0	994	3	1	1	0	0	0	3	0		0		1	1	1	2	3	2	5	5	5	4	4	4
478	360	4	40	2011	30	12	Biak Beser	1	3	1	998	5	3	2	4	4	1	4	Hasil kopra meningkat karena dijual ke ternate jadi sedikit baik.	The results of copra increased since sold to ternate so little good.	0	0	0	0	0	5	4	0	4	0	4	1	2	4	0	2	8	1	1	3	0	1	3	2	2	0	994	1	0	0	3	0	994	3	1	1	0	0	0	3	0		1		1	1	1	1	0	0	4	4	4	4	4	4
479	360	4	40	2011	30	8	Biak Beser	1	1	3	2	5	3	4	5	3	1	3	Tergantung Pencarian Di laut.	Depending on the search at sea.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	2	2	1	3	1	0	1	3	0	994	3	1	1	0	0	0	3	0		1		1	1	1	1	2	1	4	4	4	5	3	5
480	360	4	40	2011	25	24	Biak Beser	1	1	3	998	3	1	1	3	2	1	2	Hasil kelapa menurun Karena Diserang Hama	Results Pests Attacked Because of declining oil	0	0	0	0	0	1	2	0	0	0	0	1	0	2	1	0	3	0	0	3	0	0	1	3	1	0	994	1	0	0	3	0	994	3	1	1	1	0	0	5	0		1		1	1	1	1	0	0	4	4	4	4	4	4
481	360	4	40	2011	6	24	Biak Beser	1	3	1	2	3	1	1	3	4	999	4	Ada pekerjaan tambahan dibandingkan tahun lalu	There is additional work compared to last year	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	3	2	0	994	1	1	0	1	1	3	3	1	1	0	0	0	3	0		1		1	1	1	1	0	0	4	4	4	4	4	5
482	360	4	40	2011	7	7	Biak Beser	1	1	3	998	4	1	1	4	4	1	3	Tergantung mata pencarian	Livelihoods depend	0	0	0	0	0	1	1	0	0	0	0	1	0	4	0	1	5	0	0	3	0	1	2	1	2	1	3	1	0	0	2	0	994	3	1	1	0	0	0	4	0		0		1	1	1	2	4	0	4	4	4	3	4	4
483	360	4	40	2011	6	6	Biak Beser	1	7	1	998	994	994	994	994	994	994	4	Karena ada kenaikan gaji Guru setiap tahun	Because no teacher salary increases each year	0	0	0	0	0	1	2	1	1	1	2	1	1	1	0	1	3	1	1	3	0	0	3	3	2	0	994	0	0	0	1	0	994	3	1	1	1	1	0	3	0		1		1	1	1	2	3	2	4	4	5	5	3	5
484	360	4	40	2011	35	18	Biak Beser	1	1	3	998	4	1	1	4	4	1	4	Karena Harga Kopra Lagi Naik	Because the price Copra Up Again	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	2	0	0	3	0	0	1	2	1	0	994	1	0	0	3	1	2	3	1	1	1	1	0	4	1		0		1	1	1	1	1	1	5	4	5	4	3	4
485	360	4	40	2011	35	24	Biak Beser	1	1	998	998	994	994	994	994	994	994	3	Karena Hasil kelapa dan Coklat bagus	Because the results of good coconut and chocolate	0	0	0	0	0	2	1	0	0	0	0	1	0	0	1	0	1	0	0	3	0	0	3	3	2	0	994	0	0	0	1	0	994	3	1	0	1	1	0	4	1		0		1	1	1	1	0	0	4	4	5	5	5	4
486	360	4	40	2011	69	24	Biak Beser	1	1	3	998	4	1	1	3	4	1	3	Tergantung mata pencarian Kopra dan Coklat	Livelihoods depend Copra and Cocoa	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	1	2	1	3	1	0	998	998	998	994	998	1	0	1	1	0	3	0		1		1	1	1	1	1	1	4	4	4	4	4	4
487	360	4	40	2011	28	12	Biak Beser	1	1	996	998	994	994	994	994	994	994	4	Hasil Pertanian Dari Kopra Meningkat/Buah kelapa berbuah banyak Tahun ini	Agriculture Rises From Copra / coconut fruit will bear much fruit this year	0	0	0	0	0	1	0	0	1	0	1	1	1	5	0	1	7	1	1	3	0	0	3	3	2	0	994	0	0	0	2	0	994	3	1	1	0	0	0	3	0		1		0	0	1	0	0	0	4	3	4	4	4	4
488	360	4	40	2011	62	12	Biak Beser	1	1	998	998	994	994	994	994	994	994	3	 tergantung harga kopra dan coklat yang naik turun	Êdepending on the price of copra and cocoa are up and down	0	0	0	0	0	3	0	0	0	0	0	1	0	2	0	1	3	0	0	3	0	0	3	1	2	1	3	0	0	998	998	998	994	998	1	0	1	1	0	4	0		1		1	1	1	1	2	0	4	4	4	4	4	4
489	360	4	40	2011	49	11	Biak Beser	1	1	3	998	3	1	1	4	2	1	3	"Karena tidak ada pemasukan. Kebutuhan sekolah anak yang disorong, jadi tidak ada uang yang lebih"	"Since there is no income. Needs of the child who was pushed into the school, so there's no more money"	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	3	3	1	0	994	1	1	0	3	0	994	3	1	0	0	0	0	2	0		0		1	1	1	1	0	0	4	4	4	4	2	4
490	360	4	40	2011	50	2	Biak Beser	1	1	3	998	5	2	2	4	3	1	3	karena Belum Keluar untuk mencari	as yet to figure out	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	3	3	1	0	994	0	0	998	998	998	994	998	1	1	1	1	0	4	0		0		1	1	1	1	2	0	5	3	4	4	3	4
491	360	4	40	2011	50	24	Biak Beser	1	1	3	998	2	1	1	3	2	1	4	Karena kerja Terus Jadi Hasil terus Bertambah	So keep working because it continues to Increase Results	0	0	0	0	0	2	1	0	0	0	0	1	0	0	1	0	1	0	0	3	0	0	3	1	1	0	994	1	0	1	3	0	994	3	1	1	0	0	0	3	0		1		1	1	1	1	3	1	4	4	2	4	4	4
492	360	4	40	2011	23	16	Biak Beser	1	1	3	998	3	3	2	3	2	1	3	Kebutuhan Anak-anak yang cukup besar	Children needs a fairly large	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	2	0	0	3	0	1	1	3	2	0	994	1	0	0	3	0	994	3	1	1	0	0	0	2	0		0		1	0	1	0	0	0	5	4	4	5	4	4
493	360	4	40	2011	39	11	Biak Beser	1	1	3	998	3	2	2	4	4	1	4	997	997	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	999	999	999	1	3	0	0	0	2	0	994	3	1	1	1	1	0	4	0		0		1	1	0	0	0	0	4	4	4	4	4	4
494	360	4	40	2011	52	12	Biak Beser	1	1	3	998	4	1	1	4	4	1	3	Tergantung Mata Pencarian	Depending Livelihood	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	3	2	1	3	1	0	1	2	0	994	3	1	1	1	1	0	5	0		1		1	1	1	1	0	0	4	4	4	4	4	4
495	360	4	40	2011	68	997	Biak Beser	1	1	998	998	994	994	994	994	994	994	3	Karena Sakit sudah lama Jadi tidak bisa bekerja	Because the Hospital has long So can not work	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	1	1	0	994	1	1	998	998	998	994	998	0	0	0	0	0	997	0		1		0	0	1	0	0	0	4	4	4	4	4	4
496	360	4	40	2011	39	24	Teminabuan	1	1	3	998	3	2	2	5	4	1	4	Keuangan lebih baik karena perhatian kami tidak kemana-mana kalau tahun lalu fokus kami untuk keponakan yang sakit.	Finances better because our attention is not everywhere that last year our focus for a sick nephew.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	3	3	3	0	994	0	0	998	998	998	994	998	1	1	0	0	0	4	0		1		1	1	1	2	0	0	5	4	4	4	3	4
497	360	4	40	2011	22	14	Biak Beser	1	1	3	998	4	3	2	4	4	1	3	Ada hambatan rumah tangga karena banyak kebutuhan rumah tanggga yang harus di penuhi.	There are barriers for many households tanggga housing needs that must be fulfilled.	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	2	2	0	994	0	0	0	3	0	994	3	1	1	1	1	0	4	1		1		1	1	1	2	1	1	4	4	4	4	4	4
498	360	4	40	2011	54	24	Biak Beser	1	1	3	998	4	1	1	4	4	1	4	Hasil Kopra Meningkat tahun ini	The results of this year Copra Rises	0	0	0	0	0	1	1	0	0	0	0	1	1	2	1	1	5	0	0	3	0	0	3	2	2	0	994	1	0	1	1	0	994	3	1	1	0	0	0	5	0		1		1	1	1	0	0	0	4	4	4	4	5	5
499	360	4	40	2011	59	24	Biak Beser	1	1	3	998	5	3	2	4	2	1	3	"Sama saja, karena harga kopra turun tetapi harga hasil laut lebih baik dari tahun lalu"	"Just the same, because the price of copra dropped but the price of seafood is better than last year"	0	0	0	0	0	4	4	0	0	0	0	0	1	0	0	0	1	0	0	3	0	0	3	3	2	0	994	0	0	0	1	0	994	3	1	1	0	0	0	3	0		0		1	1	1	1	0	0	5	4	4	4	3	4
500	360	4	41	2011	3	7	Ternate	1	3	1	998	4	1	1	4	4	1	2	997	997	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	1	2	1	3	1	0	1	2	1	3	3	1	1	0	0	0	3	0		1		1	1	0	1	0	0	4	4	4	4	4	4
501	360	4	41	2011	3	5	Biak beser	1	1	3	7	4	1	1	4	4	1	3	Hasil pertanian meningkat tahun ini	Agricultural output has increased this year	0	0	0	0	0	1	1	0	1	0	1	1	0	3	0	1	4	1	1	3	0	1	3	3	2	0	994	0	0	998	998	998	994	998	1	1	1	1	0	4	1		1		1	1	1	1	0	0	4	4	4	4	4	4
502	360	4	41	2011	3	5	Ternate/Dobo	1	996	3	1	1	3	998	4	1	1	3	Tergantung mata pencarian saja	Livelihood depends only	0	0	0	0	0	1	1	0	0	0	0	1	0	2	0	1	3	0	0	3	0	0	2	3	2	0	994	0	0	0	2	0	994	3	1	0	1	0	0	4	1		1		1	1	1	0	0	0	5	4	4	4	4	4
503	360	4	41	2011	998	8	Ternate/dobo	1	996	3	1	4	1	1	4	4	1	3	Harga hasil perburuan sering berubah-ubah seperti tahun lalu	"Hunting crop prices change often, like last year"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	2	2	1	3	1	1	1	1	1	3	3	1	1	0	0	0	997	0		0		1	1	1	0	2	0	4	4	4	3	3	4
504	360	4	41	2011	30	8	Biak beser	1	1	3	996	5	2	2	5	4	1	4	"Karena bergabung dengan TNC Tahun ini, jadi penghasilan keluarga meningkat"	"Because this year joined the TNC, so the family income increases"	0	0	0	1	0	2	1	0	4	0	4	1	1	0	0	1	2	0	1	3	0	0	1	1	1	0	994	0	0	0	3	0	994	3	1	1	1	1	0	5	1		1		1	1	1	4	2	2	5	5	5	5	2	4
505	360	4	41	2011	36	7	Biak raja ampat	1	7	1	3	3	1	1	4	4	1	4	Kerja sebagai pegawai negeri sipil dan hasil coklat tahun ini harganya lebih bagus	Work as civil servants and the results of this year the price of chocolate is better	0	0	0	0	0	1	2	0	4	0	4	2	0	0	3	0	3	1	1	3	0	0	1	1	2	0	994	0	0	0	2	0	994	3	1	1	1	1	0	2	0		1		1	1	1	1	5	1	4	4	4	4	3	4
506	360	4	41	2011	15	9	Biak beser 	1	1	3	996	2	1	1	4	4	1	4	Karena tahun ini ada gaji PNS	Because this year there are salaries of civil servants	0	0	0	1	0	1	1	0	1	0	1	1	1	2	1	1	5	0	1	3	0	0	1	3	2	0	994	0	0	0	3	0	994	3	1	1	1	1	0	4	0		1		1	1	1	2	1	0	4	4	4	4	4	4
507	360	4	41	2011	3	8	Ternate/dobo	1	1	3	996	5	4	2	5	4	1	2	Karena tidak ada pekerjaan di lapangan	With no work in the field	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	3	0	0	1	2	2	0	994	1	1	1	1	1	2	1	1	1	1	1	0	4	1		0		1	1	1	1	1	0	4	4	4	4	4	4
508	360	4	41	2011	14	12	Biak beser	1	1	3	998	5	1	1	4	4	1	5	Mata pencarian semakin baik dan hasil pertanian tahun lebih meningkat	"""The eyes of the search getting better and better results in increased agricultural"	0	0	0	0	0	3	1	0	0	0	0	1	0	2	1	0	3	0	1	3	0	0	1	2	2	0	994	0	0	0	3	0	994	3	1	1	1	1	0	4	0		1		1	1	1	2	0	3	5	4	4	4	4	4
509	360	4	41	2011	4	9	Biak Beser	1	1	3	996	2	1	1	3	4	1	4	Tergantung hasil-hasil kebun/pertanian (kelapa dan Coklat)	Depending upon the results of farm / agriculture (coconut and chocolate)	0	0	0	0	0	1	1	0	1	0	1	1	0	2	0	1	3	0	0	3	0	0	3	3	1	0	994	0	0	0	2	0	994	3	1	1	1	1	0	4	1		1		1	1	1	3	0	0	4	4	4	4	4	4
510	360	4	41	2011	1	15	Biak Beser	1	1	3	996	5	1	1	5	4	1	3	Tergantung hasil dari mata pencarian.	Depending on the outcome of livelihood.	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	3	2	2	0	994	0	0	0	3	0	994	3	1	1	1	0	0	4	1		1		1	1	1	2	0	0	4	4	4	3	4	4
511	360	4	41	2011	998	3	Biak Beser	1	1	3	996	4	4	4	4	4	1	4	karena Sekarang Honor di Distrik	because now in the District Honor	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	2	3	2	1	3	1	0	1	1	0	994	3	1	1	1	0	0	4	1		1		1	1	1	2	1	0	4	4	4	4	5	4
512	360	4	41	2011	997	997	Biak Beser	1	1	3	998	4	2	3	4	4	1	3	997	997	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	2	0	0	3	0	0	3	3	2	0	994	0	998	998	998	998	994	998	1	1	0	0	0	3	0		0		1	1	1	4	0	0	4	4	4	4	4	4
513	360	4	42	2011	36	12	Biak Beser	1	1	3	996	4	2	2	4	4	1	2	Karena Hasil Kopra (Kelapa) yang kurang baik/turun harga	Because the results of copra (coconut) which is not good / down price	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	3	0	0	2	2	2	1	2	1	0	1	3	1	3	1	1	1	1	1	0	5	1		1		1	1	1	2	0	1	4	4	4	4	3	3
514	360	4	42	2011	2	12	Biak Beser	1	1	3	996	1	1	4	4	4	1	2	Tergantung hasil pertanian yang kurang baik saat ini	Depending on the result of poor farming today	0	0	0	0	0	1	1	0	0	0	0	1	0	2	0	0	2	0	1	3	0	0	3	3	2	0	994	0	0	0	3	0	994	3	1	1	0	0	0	997	0		1		0	0	0	0	0	0	4	4	5	4	5	4
515	360	4	42	2011	997	5	Biak Beser	1	1	3	998	4	1	1	5	3	1	2	Karena Hasil kebun kelapa menurun pada tahun ini sehingga hasil kopra menjadi turun	Because the results of palm oil this year so the decline in copra results to be down	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	3	1	0	994	0	0	0	2	0	994	3	1	1	0	0	0	997	0		0		1	1	0	0	1	0	4	4	2	4	4	4
